filepath,label
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/f795a3d7-2915-447c-9e6f-df1d895f98bc___RS_LB 2792.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/c01daf14-9595-4b10-974d-3452fe133060___RS_LB 4463.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/7460b5a9-4356-40b3-acf6-e61601a63b62___RS_LB 4965.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/b167bd40-798f-4e70-a735-f191350dd057___RS_LB 4017.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/6ecc23ac-9aed-47bb-8ee5-76574de85872___RS_LB 5010.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/890ffd2b-7365-4a91-b0e1-f414da0a17a4___RS_LB 3216.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2565077d-44d3-4213-82c2-bf5ae9a64368___RS_LB 3295.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2d8cbe58-280e-4c93-9b06-26f4279eb4d8___RS_LB 2855.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/f3ee2886-4ada-4287-94b6-c4c93005b887___RS_LB 4352.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/f083d357-23f8-45e6-9fac-87e5d0ab9cac___RS_LB 3317.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/5a7127de-28ef-47fb-ba00-4b68bf0d4157___RS_LB 2822.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/49ffd4fb-07ef-4377-9f14-3648deaa8dd2___RS_LB 4453.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/3cfeea97-88e1-42e6-b760-0fa125613e9c___RS_LB 4406.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d7e7afff-cb91-4209-bf42-ce579f273cce___RS_LB 4468.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d5a52702-2160-4f20-a1d8-49db59f83f9a___RS_LB 3213.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2269e6d9-bb15-49f1-8349-2f0126165960___RS_LB 3197.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/0e7f0484-16eb-4183-b702-0a5b4f94d015___RS_LB 4000.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/64df88c4-e308-48f3-b475-e2e6206bbd8a___RS_LB 3886.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/1b8f80ae-38a2-4d08-ae92-f80ff4459a73___RS_LB 2554.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/38d82b6e-16ec-4ac6-b42f-29ff524b4e43___RS_LB 5269.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d0262161-b887-4357-b707-cde01cf5726d___RS_LB 3044.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/e19d0007-3013-419d-a46a-0b1919f05cc4___RS_LB 4057.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/4d96b41e-8e2e-4a0d-b9a2-0ab8456e4074___RS_LB 3893.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/668455c6-f7cf-4dc3-a4a8-858e7d4b55c9___RS_LB 3878.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/1ed357f9-f036-4bf2-b180-1588976eb116___RS_LB 3005.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/83f821e6-0924-4bbe-8977-0e11c220aed0___RS_LB 5011.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/17a07992-ebb9-4368-8cb7-4af40d8ded08___RS_LB 3064.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/58adb74c-a1b3-4b9d-95b7-f0721c499388___RS_LB 4326.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/01ad74ce-eb28-42c7-9204-778d17cfd45c___RS_LB 2669.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2f76c068-ebba-499d-8819-2d12bde41695___RS_LB 3232.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d6a4ae30-77a6-458c-99e4-c817e7234aa3___RS_LB 4706.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/08ddae0c-5328-4183-b16e-c980f197e471___RS_LB 2845.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/6148bead-5236-461d-90ca-bc552dc95abc___RS_LB 2983.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/140cad58-de9c-44b8-afb4-af5751e2e012___RS_LB 3247.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d6fd274a-f184-482f-8043-b2fff10644ee___RS_LB 3962.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/465165a0-33c0-4593-8324-03513e71079d___RS_LB 4445.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/e0460bd7-100c-411f-ae0b-f69bfe360313___RS_LB 5310.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/259a9b63-d100-43bd-b611-1c707b9e8842___RS_LB 4562.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/ae966e38-73b3-47c1-9421-20ac2f570f46___RS_LB 3240.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB 4045.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/b03529cf-21fd-4c94-a948-461a8d17e01c___RS_LB 4828.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/967a677a-712c-447f-ba27-f59818944af0___RS_LB 4353.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d9817cc3-ef03-41e5-8892-1fddd27b7bcc___RS_LB 4878.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/145216a1-aab7-4f40-851d-a56c436ad0e3___RS_LB 2715.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/0736dad0-be93-484b-9e89-bcb825fefda1___RS_LB 5454.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/e47b3a9a-24ea-460a-8a8f-4fc9814a072e___RS_LB 3314.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2c33381e-78d8-47fc-8cea-1459164f46d6___RS_LB 4115.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/1c6412c9-45ce-4814-af8d-274f4e3c9c4e___RS_LB 2746.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/600100de-8374-4ddd-a816-318235e27948___RS_LB 2895.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/bbdf98a1-9e54-4afd-bdfc-870d91627a52___RS_LB 2853.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/326919e6-16b9-442b-ada3-e4c37b3ab8ef___RS_LB 3187.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/fc9b06c8-7c63-445d-9858-a5a0c7be719b___RS_LB 3273.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/71cbb155-74cd-42f9-97ac-abca4a10ad79___RS_LB 4456.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d50d5ba8-c809-431c-8cc1-e297bc2706f7___RS_LB 4467.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/b9ad8d86-aadb-44b4-9bba-d6adb446afd7___RS_LB 5188.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/23ad201a-469e-4687-9321-7329bf747992___RS_LB 4990.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/f7936082-7315-477d-9710-529a7024b32d___RS_LB 2546.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/b11189c8-ab6f-4d69-9ffa-e52749d2a3a5___RS_LB 4537.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/e9642678-b019-4ac2-a960-66fcccb2ccaa___RS_LB 2948.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2ea232e4-2e94-426f-b86f-8bc5861f334f___RS_LB 4757.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/7efcdebc-93be-4168-9965-2b2be46823d8___RS_LB 3249.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d36e9212-7594-4e4d-9062-0a98bc689729___RS_LB 5055.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/794ef65d-1a4c-445a-b77c-f00d36ec82c6___RS_LB 2869.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/d1a28228-aae8-4348-b7a1-545dcf72d842___RS_LB 3875.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/42451eb3-fb45-4b9a-8dd3-c9b9aa3a29c8___RS_LB 4340.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/85bbcdd2-a9fe-46d1-8e0e-f4e2c5e885fe___RS_LB 3218.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/bd94e2a1-d503-417b-8552-f252a5665476___RS_LB 4006.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/cf979c44-abfa-4ed3-865e-ee0c204ba9f0___RS_LB 4662.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/9254f86d-5d83-4217-a7f5-84d08e1b93ee___RS_LB 4037.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/4f249e3b-92a0-43e5-a70d-fe3045630437___RS_LB 3913.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/74ee080b-cad8-4090-9f2a-07411eb8481a___RS_LB 4956.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/f5cf6151-96d1-49bb-af1b-fa6026d749e8___RS_LB 4048.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/c101232e-6487-495c-ad3a-27cd1e5fb2b9___RS_LB 2573.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/152ffbeb-7dda-4313-a792-9faf68c017bf___RS_LB 2830.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/35621849-08fd-442a-a94e-139b2657106e___RS_LB 4055.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/790eb0ba-6878-4b5a-85fb-481aa37783a3___RS_LB 3872.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/c7adbae8-04db-489d-b9e6-c12de387d25c___RS_LB 2697.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/f62c0408-af09-4883-a780-7bd335e60443___RS_LB 5258.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/5239c829-457f-4e6c-b0af-ef5f58abddd0___RS_LB 5329.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/9a179173-fbfb-4e92-9959-58b826625c9b___RS_LB 4761.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/20880dc9-069c-40e5-81be-6d6e33f9519c___RS_LB 4098.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2e2bc24d-9900-4b0b-a8ec-abb444350c03___RS_LB 4701.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/84559c6d-0589-4d8d-8fc3-a818b067f85c___RS_LB 4608.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/4cd2f7ef-e3aa-4b2a-b382-6fea00bfd070___RS_LB 5006.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/e4d454e4-c1e4-4597-8e76-77a93465b41d___RS_LB 2868.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/63ec8c33-368c-433d-8953-f28f30e5985f___RS_LB 2943.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/cdd030ec-609e-4f61-9335-6cf89a6f35d2___RS_LB 2776.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/ae20cc4e-fe37-48f0-9566-2d2efc5afd38___RS_LB 4290.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/c6ecc36c-1886-4d2d-89aa-0e9e9dc7ba32___RS_LB 4997.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/755c96cf-1bfa-4d35-9ad2-c04dba9f64c8___RS_LB 3262.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/4d56ef9d-bc69-489c-92de-d2fad01d762d___RS_LB 3890.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/f46c0317-fc28-4b5b-a09d-b52ef54fae67___RS_LB 3889.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/2ed031ef-c77f-42d2-83fa-4fbfc66d67b2___RS_LB 5254.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/5e92b00d-92ed-4de5-b3f7-0d14a076cf02___RS_LB 4004.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/4f41de6a-c118-4296-a753-963d1427323c___RS_LB 4561.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/8bf37a1e-4535-4919-953e-69376f5be48a___RS_LB 2611.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/ec88be1e-7e05-4fa4-b456-529d7f1bf81c___RS_LB 3922.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/dc289122-aa0d-454b-b617-16824440fce4___RS_LB 2959.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/bd586e94-fa36-4aed-be05-7a0028d40118___RS_LB 2650.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/8a70b737-9270-49ca-9fd2-e6468592c393___RS_LB 2978.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/fb9dc049-ec76-4502-9a11-13fb62a26ed4___RS_LB 3916.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/4fbe268d-dabb-4a25-8283-7968fd91fcdb___RS_LB 4819.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/b0eebb8f-c322-4b56-8897-2cc98d474440___RS_LB 5286.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/0f50da52-cb4a-4391-982a-d6cf9c9d9917___RS_LB 2581.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/17515ff9-075f-45a2-b8e6-1b8ba25c293d___RS_LB 4980.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/62d41420-8e32-47d2-9a37-698c07f7dc16___RS_LB 2543.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/dbad8fb5-90a0-4bcc-902e-7b7b632d0233___RS_LB 4036.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/1562e8f9-f2d1-43b3-8deb-6b1687bd20dc___RS_LB 2726.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/939a9a98-cbc9-4b83-bb47-395f26d7fddd___RS_LB 4293.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/84182903-22be-4563-8276-d72413958ada___RS_LB 4027.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/456f2c6a-a8c8-4dac-9de1-73668e39cd01___RS_LB 3008.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/b4adb8c4-2cea-4027-b0fd-528406b14c86___RS_LB 4066.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/3c20c90a-788c-4d06-acdb-107f695d901b___RS_LB 4856.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/8ecb7cf3-9be5-4c3e-9714-2d5987987ad0___RS_LB 5205.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/1f84da28-3025-4cc0-8815-5b6b60205956___RS_LB 3326.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/ede8e8be-6d71-466e-918e-44afa1403e30___RS_LB 5455.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/e2ce6696-9f6e-445c-a6c6-c765d659447a___RS_LB 4960.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/e2326741-ee59-4e3c-86bf-9e81ccf50b6b___RS_LB 4147.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/031672c9-bf0a-46bf-8b52-d7cdc067612e___RS_LB 5019.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/c6842cfb-6996-4a51-bc0a-7e2f89a903f0___RS_LB 3911.JPG,Potato___Late_blight
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Potato___Late_blight/37ac120b-240a-42fc-839c-90c6dea13d85___RS_LB 5214.JPG,Potato___Late_blight
